"ensgene","moduleMembership","GS.trait","symbol","chr","description","moduleName"
"ENSMUSG00000021767",0.807602477105687,-0.353034050235084,"Kat6b","14","K(lysine) acetyltransferase 6B","red"
"ENSMUSG00000021846",0.858704053241766,-0.450215258608615,"Peli2","14","pellino 2","red"
"ENSMUSG00000022469",0.845938881922782,-0.346333061816033,"Rapgef3","15","Rap guanine nucleotide exchange factor (GEF) 3","red"
"ENSMUSG00000024871",0.917751053148157,-0.212508059707396,"Doc2g","19","double C2, gamma","red"
"ENSMUSG00000025650",0.803415509656986,-0.349467314671726,"Col7a1","9","collagen, type VII, alpha 1","red"
"ENSMUSG00000025723",0.920050989240267,-0.303755323857936,"Nmb","7","neuromedin B","red"
"ENSMUSG00000025854",0.927978035801672,-0.329361037506476,"Fam20c","5","FAM20C, golgi associated secretory pathway kinase","red"
"ENSMUSG00000026308",0.894182249016295,-0.400840198772614,"Klhl30","1","kelch-like 30","red"
"ENSMUSG00000026509",0.84866421135762,-0.210726879789201,"Capn2","1","calpain 2","red"
"ENSMUSG00000026510",0.810518346129608,-0.286975246104993,"Trp53bp2","1","transformation related protein 53 binding protein 2","red"
"ENSMUSG00000026932",0.83664855784013,-0.337354476965911,"Nacc2","2","nucleus accumbens associated 2, BEN and BTB (POZ) domain containing","red"
"ENSMUSG00000027210",0.889007175947205,-0.493167279538333,"Meis2","2","Meis homeobox 2","red"
"ENSMUSG00000029705",0.860580959149802,-0.323778914435113,"Cux1","5","cut-like homeobox 1","red"
"ENSMUSG00000029754",0.855592025622027,-0.220462493911495,"Dlx6","6","distal-less homeobox 6","red"
"ENSMUSG00000031285",0.850758556745545,-0.305734707265746,"Dcx","X","doublecortin","red"
"ENSMUSG00000031523",0.825361077078437,-0.319717682523549,"Dlc1","8","deleted in liver cancer 1","red"
"ENSMUSG00000031665",0.93619010626206,-0.212903397279302,"Sall1","8","spalt like transcription factor 1","red"
"ENSMUSG00000032232",0.891074565480689,-0.282906858482048,"Cgnl1","9","cingulin-like 1","red"
"ENSMUSG00000032446",0.838894790850064,-0.202658030191277,"Eomes","9","eomesodermin","red"
"ENSMUSG00000032735",0.819382219438485,-0.210956272062947,"Ablim3","18","actin binding LIM protein family, member 3","red"
"ENSMUSG00000034109",0.826564796051964,-0.516571076805502,"Golim4","3","golgi integral membrane protein 4","red"
"ENSMUSG00000034570",0.92560901994898,-0.326427007812183,"Inpp5j","11","inositol polyphosphate 5-phosphatase J","red"
"ENSMUSG00000036478",0.935063334434065,-0.367441091139682,"Btg1","10","BTG anti-proliferation factor 1","red"
"ENSMUSG00000037242",0.916290624760109,-0.255145375433891,"Clic4","4","chloride intracellular channel 4 (mitochondrial)","red"
"ENSMUSG00000037977",0.809863631022256,-0.264962925371446,"6430571L13Rik","9","RIKEN cDNA 6430571L13 gene","red"
"ENSMUSG00000038370",0.898678450332941,-0.412003345630866,"Pcp4l1","1","Purkinje cell protein 4-like 1","red"
"ENSMUSG00000038608",0.925318312077017,-0.236400911697963,"Dock10","1","dedicator of cytokinesis 10","red"
"ENSMUSG00000038718",0.895435297358504,-0.251388915451544,"Pbx3","2","pre B cell leukemia homeobox 3","red"
"ENSMUSG00000039057",0.803161889030459,-0.241966393239127,"Myo16","8","myosin XVI","red"
"ENSMUSG00000039126",0.843580465858009,-0.216591814211206,"Prune2","19","prune homolog 2","red"
"ENSMUSG00000039910",0.85338467430948,-0.296065863658112,"Cited2","10","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2","red"
"ENSMUSG00000040268",0.845607034740114,-0.268403890109675,"Plekha1","7","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1","red"
"ENSMUSG00000040373",0.930340332440175,-0.323864549710665,"Cacng5","11","calcium channel, voltage-dependent, gamma subunit 5","red"
"ENSMUSG00000040681",0.819233184605083,-0.339739349801653,"Hmgn1","16","high mobility group nucleosomal binding domain 1","red"
"ENSMUSG00000041324",0.810040621213413,-0.27847258520637,"Inhba","13","inhibin beta-A","red"
"ENSMUSG00000041911",0.969647166741662,-0.220876188342101,"Dlx1","2","distal-less homeobox 1","red"
"ENSMUSG00000042099",0.889440053485517,-0.232467638666042,"Kank3","17","KN motif and ankyrin repeat domains 3","red"
"ENSMUSG00000042109",0.94766326413257,-0.358024646603842,"Csdc2","15","cold shock domain containing C2, RNA binding","red"
"ENSMUSG00000042793",0.88175862210527,-0.280028399567588,"Lgr6","1","leucine-rich repeat-containing G protein-coupled receptor 6","red"
"ENSMUSG00000043557",0.821298280810339,-0.323788714156776,"Mdga1","17","MAM domain containing glycosylphosphatidylinositol anchor 1","red"
"ENSMUSG00000044345",0.877072407605796,-0.234427780516757,"Marveld1","19","MARVEL (membrane-associating) domain containing 1","red"
"ENSMUSG00000046982",0.910126396046043,-0.302184377867361,"Tshz1","18","teashirt zinc finger family member 1","red"
"ENSMUSG00000048537",0.815621050054046,-0.322294209500967,"Phldb1","9","pleckstrin homology like domain, family B, member 1","red"
"ENSMUSG00000051166",0.87484582989055,-0.308599887731708,"Eml5","12","echinoderm microtubule associated protein like 5","red"
"ENSMUSG00000052387",0.86922319454283,-0.242470725401873,"Trpm3","19","transient receptor potential cation channel, subfamily M, member 3","red"
"ENSMUSG00000052534",0.822616849290849,-0.379437442930939,"Pbx1","1","pre B cell leukemia homeobox 1","red"
"ENSMUSG00000052713",0.839946475324025,-0.26995406248625,"Zfp608","18","zinc finger protein 608","red"
"ENSMUSG00000053062",0.846836808522249,-0.355852144700224,"Jam2","16","junction adhesion molecule 2","red"
"ENSMUSG00000057335",0.83683516374749,-0.240684180162335,"Cep170","1","centrosomal protein 170","red"
"ENSMUSG00000059810",0.829902924407449,-0.237099375702263,"Rgs3","4","regulator of G-protein signaling 3","red"
"ENSMUSG00000060961",0.835381768047185,-0.435396106416621,"Slc4a4","5","solute carrier family 4 (anion exchanger), member 4","red"
"ENSMUSG00000061665",0.874576808516594,-0.277784525952208,"Cd2ap","17","CD2-associated protein","red"
"ENSMUSG00000062078",0.811274536820968,-0.301778910054543,"Qk","17","quaking, KH domain containing RNA binding","red"
"ENSMUSG00000063260",0.812409768849738,-0.21504942245686,"Syt10","15","synaptotagmin X","red"
"ENSMUSG00000067571",0.821051028368587,-0.272185164516466,"Ms4a15","19","membrane-spanning 4-domains, subfamily A, member 15","red"
"ENSMUSG00000069769",0.849386695367296,-0.302225839109684,"Msi2","11","musashi RNA-binding protein 2","red"
"ENSMUSG00000070880",0.957471799261967,-0.334581637646059,"Gad1","2","glutamate decarboxylase 1","red"
"ENSMUSG00000074925",0.848025436455094,-0.287627913096687,"Ptar1","19","protein prenyltransferase alpha subunit repeat containing 1","red"
"ENSMUSG00000076431",0.953772075814326,-0.262035767277105,"Sox4","13","SRY (sex determining region Y)-box 4","red"
"ENSMUSG00000096883",0.909604665261176,-0.245934588202863,"Shisa8","15","shisa family member 8","red"
"ENSMUSG00000106379",0.801708026720256,-0.284946706582166,"Lhfpl3","5","lipoma HMGIC fusion partner-like 3","red"
"ENSMUSG00000001930",0.839635707723578,-0.257591668767289,"Vwf","6","Von Willebrand factor","yellow"
"ENSMUSG00000002985",0.909173602517731,-0.247283227364488,"Apoe","7","apolipoprotein E","yellow"
"ENSMUSG00000004044",0.807813039735241,-0.366078121884065,"Cavin1","11","caveolae associated 1","yellow"
"ENSMUSG00000004665",0.830775093113543,-0.201059636717224,"Cnn2","10","calponin 2","yellow"
"ENSMUSG00000015839",0.86473497552447,-0.33192282315106,"Nfe2l2","2","nuclear factor, erythroid derived 2, like 2","yellow"
"ENSMUSG00000018377",0.801558086041285,-0.266760002984748,"Vezf1","11","vascular endothelial zinc finger 1","yellow"
"ENSMUSG00000018459",0.833053348743816,-0.240853980667522,"Slc13a3","2","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3","yellow"
"ENSMUSG00000019929",0.872441101713884,-0.206427718516076,"Dcn","10","decorin","yellow"
"ENSMUSG00000020591",0.888842265739323,-0.347634499036,"Ntsr2","12","neurotensin receptor 2","yellow"
"ENSMUSG00000020932",0.852718835714435,-0.262491281878957,"Gfap","11","glial fibrillary acidic protein","yellow"
"ENSMUSG00000022272",0.845592845660035,-0.304423132046289,"Myo10","15","myosin X","yellow"
"ENSMUSG00000023224",0.830186603444873,-0.220645034700215,"Serping1","2","serine (or cysteine) peptidase inhibitor, clade G, member 1","yellow"
"ENSMUSG00000024140",0.843776502816386,-0.456850071262734,"Epas1","17","endothelial PAS domain protein 1","yellow"
"ENSMUSG00000025492",0.901424159927114,-0.249632714138759,"Ifitm3","7","interferon induced transmembrane protein 3","yellow"
"ENSMUSG00000025809",0.810581759240765,-0.287147662751047,"Itgb1","8","integrin beta 1 (fibronectin receptor beta)","yellow"
"ENSMUSG00000026193",0.832331362414646,-0.222380371770598,"Fn1","1","fibronectin 1","yellow"
"ENSMUSG00000026249",0.922133749186486,-0.281481595341984,"Serpine2","1","serine (or cysteine) peptidase inhibitor, clade E, member 2","yellow"
"ENSMUSG00000026365",0.935642508250573,-0.256764098918843,"Cfh","1","complement component factor h","yellow"
"ENSMUSG00000026385",0.836862339958033,-0.263662547270348,"Dbi","1","diazepam binding inhibitor","yellow"
"ENSMUSG00000026473",0.84455725779282,-0.352566051581111,"Glul","1","glutamate-ammonia ligase (glutamine synthetase)","yellow"
"ENSMUSG00000029648",0.84343823197464,-0.251691967135329,"Flt1","5","FMS-like tyrosine kinase 1","yellow"
"ENSMUSG00000029723",0.809500376368831,-0.265000544079695,"Tsc22d4","5","TSC22 domain family, member 4","yellow"
"ENSMUSG00000030218",0.863345164768072,-0.302591791501851,"Mgp","6","matrix Gla protein","yellow"
"ENSMUSG00000031375",0.849579248519451,-0.229763434279322,"Bgn","X","biglycan","yellow"
"ENSMUSG00000032231",0.8211374198013,-0.347595301168071,"Anxa2","9","annexin A2","yellow"
"ENSMUSG00000032281",0.812886504036369,-0.350661142740452,"Acsbg1","9","acyl-CoA synthetase bubblegum family member 1","yellow"
"ENSMUSG00000037820",0.822645500971579,-0.230936957267289,"Tgm2","2","transglutaminase 2, C polypeptide","yellow"
"ENSMUSG00000038393",0.830743600967847,-0.263630073188686,"Txnip","3","thioredoxin interacting protein","yellow"
"ENSMUSG00000042228",0.805227803535036,-0.449960723710158,"Lyn","4","LYN proto-oncogene, Src family tyrosine kinase","yellow"
"ENSMUSG00000042613",0.826470870892798,-0.294412434696785,"Pbxip1","3","pre B cell leukemia transcription factor interacting protein 1","yellow"
"ENSMUSG00000043279",0.802850000285111,-0.25798857965153,"Trim56","5","tripartite motif-containing 56","yellow"
"ENSMUSG00000052911",0.848491627440568,-0.237372051336182,"Lamb2","9","laminin, beta 2","yellow"
"ENSMUSG00000055322",0.890380724438946,-0.238793773792681,"Tns1","1","tensin 1","yellow"
"ENSMUSG00000060591",0.828248840995947,-0.400532532360661,"Ifitm2","7","interferon induced transmembrane protein 2","yellow"
"ENSMUSG00000063450",0.883641745000933,-0.285741801985874,"Syne2","12","spectrin repeat containing, nuclear envelope 2","yellow"
"ENSMUSG00000070733",0.813267408966648,-0.343152698814837,"Fryl","5","FRY like transcription coactivator","yellow"
"ENSMUSG00000079018",0.861679586081469,-0.208438240869396,"Ly6c1","15","lymphocyte antigen 6 complex, locus C1","yellow"
