"ensgene","moduleMembership","GS.trait","symbol","chr","description","moduleName"
"ENSMUSG00000108249",0.910031457802533,0.320133174916504,"Gm43960","6","predicted gene, 43960","red"
"ENSMUSG00000111590",0.9071562748907,0.232197210125216,"Olfr1192-ps1","2","olfactory receptor 1192, pseudogene 1","red"
"ENSMUSG00000113004",0.901789948740527,0.248617148217726,"Gm47951","13","predicted gene, 47951","red"
"ENSMUSG00000113667",0.855709073022892,0.227621154473937,"Gm47853","13","predicted gene, 47853","red"
"ENSMUSG00000113684",0.855682677535506,0.224211357726143,"Gm48418","12","predicted gene, 48418","red"
"ENSMUSG00000113978",0.85177455591562,0.263728226534744,"Gm48260","13","predicted gene, 48260","red"
"ENSMUSG00000114676",0.900789178795573,0.203947277961335,NA,NA,NA,"red"
"ENSMUSG00000115267",0.878930676884707,0.273719822612493,"Vmn1r76","7","vomeronasal 1 receptor 76","red"
"ENSMUSG00000000308",0.819493645076609,-0.226477971476503,"Ckmt1","2","creatine kinase, mitochondrial 1, ubiquitous","green"
"ENSMUSG00000001054",0.831007340151265,-0.539048631248444,"Rmnd5b","11","required for meiotic nuclear division 5 homolog B","green"
"ENSMUSG00000006442",0.844722842993277,-0.278166222453637,"Srm","4","spermidine synthase","green"
"ENSMUSG00000006651",0.864009799801049,-0.521399972547891,"Aplp1","7","amyloid beta (A4) precursor-like protein 1","green"
"ENSMUSG00000018547",0.839842621881887,-0.32067777202703,"Pip4k2b","11","phosphatidylinositol-5-phosphate 4-kinase, type II, beta","green"
"ENSMUSG00000019877",0.878320500571212,-0.281636777079344,"Serinc1","10","serine incorporator 1","green"
"ENSMUSG00000020986",0.869417444485831,-0.274514352824786,"Sec23a","12","SEC23 homolog A, COPII coat complex component","green"
"ENSMUSG00000022890",0.896363042682241,-0.315270487600567,"Atp5j","16","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F","green"
"ENSMUSG00000022892",0.907885438983313,-0.253134218206961,"App","16","amyloid beta (A4) precursor protein","green"
"ENSMUSG00000024121",0.803161043961113,-0.289184112363166,"Atp6v0c","17","ATPase, H+ transporting, lysosomal V0 subunit C","green"
"ENSMUSG00000024387",0.821020821944693,-0.334289684557136,"Csnk2b","17","casein kinase 2, beta polypeptide","green"
"ENSMUSG00000024403",0.805576304072043,-0.388712146462607,"Atp6v1g2","17","ATPase, H+ transporting, lysosomal V1 subunit G2","green"
"ENSMUSG00000026585",0.893924456604952,-0.415759135541549,"Kifap3","1","kinesin-associated protein 3","green"
"ENSMUSG00000026878",0.840853584420259,-0.224074235338793,"Rab14","2","RAB14, member RAS oncogene family","green"
"ENSMUSG00000027131",0.877460062992134,-0.325787710131378,"Emc4","2","ER membrane protein complex subunit 4","green"
"ENSMUSG00000027316",0.803037411322423,-0.25912045587756,"Gfra4","2","glial cell line derived neurotrophic factor family receptor alpha 4","green"
"ENSMUSG00000027406",0.896521282893442,-0.389484342164301,"Idh3b","2","isocitrate dehydrogenase 3 (NAD+) beta","green"
"ENSMUSG00000028102",0.800604109395781,-0.563931298087885,"Pex11b","3","peroxisomal biogenesis factor 11 beta","green"
"ENSMUSG00000028692",0.859810287168999,-0.211550287957373,"Akr1a1","4","aldo-keto reductase family 1, member A1 (aldehyde reductase)","green"
"ENSMUSG00000028945",0.880702795890239,-0.426590715722017,"Rheb","5","Ras homolog enriched in brain","green"
"ENSMUSG00000029345",0.832675520697388,-0.290797903555099,"Tfip11","5","tuftelin interacting protein 11","green"
"ENSMUSG00000030105",0.871931767020046,-0.337744671428778,"Arl8b","6","ADP-ribosylation factor-like 8B","green"
"ENSMUSG00000030695",0.880777537219221,-0.383132514629224,"Aldoa","7","aldolase A, fructose-bisphosphate","green"
"ENSMUSG00000031601",0.851492088168536,-0.49164918723307,"Cnot7","8","CCR4-NOT transcription complex, subunit 7","green"
"ENSMUSG00000031840",0.911449931477978,-0.310929660994227,"Rab3a","8","RAB3A, member RAS oncogene family","green"
"ENSMUSG00000034336",0.855603295879332,-0.216658812129279,"Ina","19","internexin neuronal intermediate filament protein, alpha","green"
"ENSMUSG00000035504",0.819202135066652,-0.284832923918173,"Reep6","10","receptor accessory protein 6","green"
"ENSMUSG00000036989",0.886141686397782,-0.286361906240865,"Trim3","7","tripartite motif-containing 3","green"
"ENSMUSG00000037196",0.82196494421334,-0.4733238289663,"Pacrg","17","PARK2 co-regulated","green"
"ENSMUSG00000037351",0.899408996900578,-0.391694293011465,"Actr1b","1","ARP1 actin-related protein 1B, centractin beta","green"
"ENSMUSG00000038803",0.844342485442724,-0.23416704194232,"Ost4","5","oligosaccharyltransferase complex subunit 4 (non-catalytic)","green"
"ENSMUSG00000039347",0.844273777777872,-0.402914133544964,"Atp6v0e2","6","ATPase, H+ transporting, lysosomal V0 subunit E2","green"
"ENSMUSG00000040389",0.83165870342829,-0.35497713678228,"Wdr47","3","WD repeat domain 47","green"
"ENSMUSG00000051675",0.91027748880799,-0.268829654998244,"Trim32","4","tripartite motif-containing 32","green"
"ENSMUSG00000053192",0.834714832858422,-0.351143158920411,"Mllt11","3","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11","green"
"ENSMUSG00000057177",0.904241088370924,-0.434299110560327,"Gsk3a","7","glycogen synthase kinase 3 alpha","green"
"ENSMUSG00000059278",0.837020373988393,-0.567025453361427,"Naa38","11","N(alpha)-acetyltransferase 38, NatC auxiliary subunit","green"
"ENSMUSG00000059714",0.88322304961622,-0.32713569797065,"Flot1","17","flotillin 1","green"
"ENSMUSG00000060904",0.875569465965952,-0.486189595082807,"Arl1","10","ADP-ribosylation factor-like 1","green"
"ENSMUSG00000061032",0.820078124761697,-0.256813916129678,"Rrp1","10","ribosomal RNA processing 1","green"
"ENSMUSG00000062234",0.808757412822464,-0.363672416156773,"Gak","5","cyclin G associated kinase","green"
"ENSMUSG00000076432",0.841360505630852,-0.303263356491821,"Ywhaq","12","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta","green"
"ENSMUSG00000079508",0.836773087665271,-0.463973361713649,"Apoo","X","apolipoprotein O","green"
"ENSMUSG00000082179",0.894110479361835,-0.502603540062087,"Gm11407","4","predicted gene 11407","green"
"ENSMUSG00000082501",0.864069819613786,-0.416995690146801,"Gm11835","4","predicted gene 11835","green"
"ENSMUSG00000090000",0.814448643042138,-0.375282479261678,"Ier3ip1","18","immediate early response 3 interacting protein 1","green"
"ENSMUSG00000094950",0.855454536561658,-0.348583406827915,"Vmn2r66","7","vomeronasal 2, receptor 66","green"
"ENSMUSG00000099383",0.841538776627788,-0.561415628851515,"Gm28925","1","predicted gene 28925","green"
"ENSMUSG00000100862",0.816482940840745,-0.400655692339811,"Gm10925","1","predicted gene 10925","green"
"ENSMUSG00000000753",0.894733564969941,-0.209048269264425,"Serpinf1","11","serine (or cysteine) peptidase inhibitor, clade F, member 1","lightgreen"
"ENSMUSG00000004665",0.865808546256719,-0.224838047787499,"Cnn2","10","calponin 2","lightgreen"
"ENSMUSG00000013584",0.809908357543439,-0.233316730524769,"Aldh1a2","9","aldehyde dehydrogenase family 1, subfamily A2","lightgreen"
"ENSMUSG00000017344",0.888715519909718,-0.384269105018466,"Vtn","11","vitronectin","lightgreen"
"ENSMUSG00000020473",0.8330294380016,-0.257166034789467,"Aebp1","11","AE binding protein 1","lightgreen"
"ENSMUSG00000023224",0.918490545781967,-0.274007183638437,"Serping1","2","serine (or cysteine) peptidase inhibitor, clade G, member 1","lightgreen"
"ENSMUSG00000026365",0.866829799585341,-0.334407399254622,"Cfh","1","complement component factor h","lightgreen"
"ENSMUSG00000026712",0.884944793188932,-0.252815404325542,"Mrc1","2","mannose receptor, C type 1","lightgreen"
"ENSMUSG00000026728",0.832658772645213,-0.404478044525974,"Vim","2","vimentin","lightgreen"
"ENSMUSG00000029661",0.935091320293983,-0.334911496963068,"Col1a2","6","collagen, type I, alpha 2","lightgreen"
"ENSMUSG00000029718",0.869323693336303,-0.329888260970554,"Pcolce","5","procollagen C-endopeptidase enhancer protein","lightgreen"
"ENSMUSG00000029843",0.811729654548935,-0.368947143764377,"Slc13a4","6","solute carrier family 13 (sodium/sulfate symporters), member 4","lightgreen"
"ENSMUSG00000030108",0.879923670244068,-0.200103569225152,"Slc6a13","6","solute carrier family 6 (neurotransmitter transporter, GABA), member 13","lightgreen"
"ENSMUSG00000030218",0.891120590639534,-0.283197259174484,"Mgp","6","matrix Gla protein","lightgreen"
"ENSMUSG00000031375",0.849516045112275,-0.454666316449712,"Bgn","X","biglycan","lightgreen"
"ENSMUSG00000032085",0.913993465195815,-0.234032911339799,"Tagln","9","transgelin","lightgreen"
"ENSMUSG00000033149",0.825660036272022,-0.338498082793634,"Phldb2","16","pleckstrin homology like domain, family B, member 2","lightgreen"
"ENSMUSG00000035783",0.885447950268083,-0.311403448230568,"Acta2","19","actin, alpha 2, smooth muscle, aorta","lightgreen"
"ENSMUSG00000036814",0.856553585738116,-0.286939905449908,"Slc6a20a","9","solute carrier family 6 (neurotransmitter transporter), member 20A","lightgreen"
"ENSMUSG00000037254",0.891747622404981,-0.242249232971659,"Itih2","2","inter-alpha trypsin inhibitor, heavy chain 2","lightgreen"
"ENSMUSG00000048096",0.822843638581866,-0.220404394768897,"Lmod1","1","leiomodin 1 (smooth muscle)","lightgreen"
"ENSMUSG00000067818",0.901466670031489,-0.228732070685567,"Myl9","2","myosin, light polypeptide 9, regulatory","lightgreen"
"ENSMUSG00000069516",0.886423952162932,-0.495920918732413,"Lyz2","10","lysozyme 2","lightgreen"
